pop,iMass,age,Fe/H_initial,Mass,In_Final_Phase,Dist,l,b,vr_bc,mul,mub,x,y,z,U,V,W,VR_LSR,A_Ks,logL,logTeff,logg,Fe/H_evolved,log_radius,phase,Bessell_B,Bessell_V,Bessell_I,Gaia_G_EDR3,Gaia_BP_EDR3,Gaia_RP_EDR3,2MASS_J,2MASS_H,2MASS_Ks,Z087,W146,Is_Binary,primary_ID,ID,combined_logL,total_mass,q,combined_logP
0.0000000e+00,1.6466768e+00,1.0000000e+01,-3.6004494e-01,5.4309029e-01,1.0000000e+00,8.3682097e+00,2.0013526e-01,1.5995128e+00,9.2709212e+01,-4.9960003e+00,-2.4335411e+00,1.8736547e-01,2.9218868e-02,2.3319402e-01,1.0876400e+02,4.7746742e+01,-8.6330812e+01,1.0221690e+02,5.4071414e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000455,,,,
0.0000000e+00,9.4942593e-02,1.0000000e+01,-1.9753883e-01,9.4942593e-02,0.0000000e+00,8.3207473e+00,1.9972952e-01,1.6002265e+00,1.1350819e+02,-3.7080390e+00,4.3638151e-02,1.3991679e-01,2.8994236e-02,2.3207143e-01,1.2683494e+02,9.9735405e+01,1.2433555e+01,1.2301583e+02,5.4069585e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000456,,,,
0.0000000e+00,5.6993484e+01,1.0000000e+01,2.9471931e-01,5.4218572e-01,1.0000000e+00,8.3083759e+00,2.0016234e-01,1.6000998e+00,2.8331686e+02,-3.9158760e+00,4.3150262e-01,1.2754979e-01,2.9013867e-02,2.3173329e-01,2.9622005e+02,9.2359494e+01,3.2090634e+01,2.9282464e+02,5.4069108e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000457,,,,
0.0000000e+00,1.7001593e-01,1.0000000e+01,-3.4919465e-01,1.7001372e-01,0.0000000e+00,8.3683014e+00,1.9972416e-01,1.6002052e+00,2.7590427e+02,-7.9079093e+00,-1.0571558e+00,1.8745473e-01,2.9159159e-02,2.3329749e-01,2.9088788e+02,-6.7136904e+01,-2.7013936e+01,2.8541190e+02,5.4071420e-01,-2.3572934e+00,3.5353238e+00,5.1174813e+00,-3.1512458e-01,-7.2661708e-01,0.0000000e+00,4.0912816e+01,3.5908317e+01,2.9792439e+01,3.2806838e+01,3.6508087e+01,3.0047592e+01,2.5401048e+01,2.3815595e+01,2.3141740e+01,2.8615724e+01,2.5031042e+01,0.0000000e+00,0.0,000000458,,,,
0.0000000e+00,4.1706859e-01,1.0000000e+01,1.8012817e-01,4.1705983e-01,0.0000000e+00,8.3762394e+00,1.9960099e-01,1.5997873e+00,-9.5594579e+01,-6.0107952e+00,-1.4866565e+00,1.9539174e-01,2.9168826e-02,2.3344158e-01,-8.0305270e+01,6.6017551e+00,-5.3703317e+01,-8.6087044e+01,5.4071724e-01,-1.6570871e+00,3.5463207e+00,4.8546754e+00,2.1495851e-01,-3.9850788e-01,0.0000000e+00,3.9097813e+01,3.4305517e+01,2.8077025e+01,3.1138758e+01,3.4903882e+01,2.8347667e+01,2.3624860e+01,2.2045365e+01,2.1386662e+01,2.6875481e+01,2.3252520e+01,0.0000000e+00,0.0,000000459,,,,
0.0000000e+00,5.5984483e-01,1.0000000e+01,1.0209989e-01,5.5982287e-01,0.0000000e+00,8.3933594e+00,2.0021141e-01,1.6002352e+00,4.5019308e+01,-5.2177458e+00,-1.8727823e-02,2.1250385e-01,2.9317823e-02,2.3394955e-01,5.8648698e+01,3.8152459e+01,8.1972379e+00,5.4527119e+01,5.4072386e-01,-1.2315792e+00,3.5880584e+00,4.7244003e+00,1.0882847e-01,-2.6922927e-01,0.0000000e+00,3.7441395e+01,3.2635614e+01,2.6922601e+01,2.9775810e+01,3.3234690e+01,2.7137115e+01,2.2707292e+01,2.1077851e+01,2.0453166e+01,2.5804106e+01,2.2289078e+01,0.0000000e+00,0.0,000000460,,,,
0.0000000e+00,1.2623809e-01,1.0000000e+01,1.3842813e-01,1.2623705e-01,0.0000000e+00,8.3481051e+00,1.9954722e-01,1.5998008e+00,-2.5197370e+02,-6.1398163e+00,4.0465629e-01,1.6726696e-01,2.9063022e-02,2.3271656e-01,-2.3855560e+02,1.7459400e+00,1.7275693e+01,-2.4246618e+02,5.4070640e-01,-2.8794393e+00,3.4534518e+00,5.1611076e+00,1.9092251e-01,-8.2394600e-01,0.0000000e+00,4.4508942e+01,3.9438522e+01,3.1767677e+01,3.5072789e+01,4.0022456e+01,3.1990577e+01,2.6415188e+01,2.4837728e+01,2.4137434e+01,3.0251690e+01,2.6158898e+01,0.0000000e+00,0.0,000000461,,,,
0.0000000e+00,3.2717156e-01,1.0000000e+01,4.3259846e-01,3.2716168e-01,0.0000000e+00,8.4989992e+00,2.0009950e-01,1.5997942e+00,1.2576888e+02,-3.8624973e+00,8.5147302e-01,3.1810945e-01,2.9670233e-02,2.3661472e-01,1.3828315e+02,9.0419531e+01,4.5322505e+01,1.3527659e+02,5.4076457e-01,-2.0708196e+00,3.4725089e+00,4.8677698e+00,5.2094810e-01,-4.5775048e-01,0.0000000e+00,4.1693392e+01,3.6900622e+01,2.9652563e+01,3.2926100e+01,3.7481403e+01,2.9899324e+01,2.4483211e+01,2.2982992e+01,2.2272270e+01,2.8215904e+01,2.4219765e+01,0.0000000e+00,0.0,000000462,,,,
0.0000000e+00,8.2855417e-02,1.0000000e+01,3.0651949e-01,8.2855417e-02,0.0000000e+00,8.4158360e+00,1.9977363e-01,1.6000392e+00,-5.0423385e+01,-4.3024301e+00,-5.3351586e+00,2.3497385e-01,2.9332059e-02,2.3450175e-01,-3.1406928e+01,7.3800479e+01,-2.0629958e+02,-4.0915755e+01,5.4073250e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000463,,,,
0.0000000e+00,5.7312989e-01,1.0000000e+01,-4.1142201e-01,5.7309348e-01,0.0000000e+00,8.4426569e+00,2.0012120e-01,1.5994663e+00,1.7656604e+02,-9.9761163e+00,2.9238735e+00,2.6178763e-01,2.9476742e-02,2.3511052e-01,1.8777746e+02,-1.5305829e+02,1.2931926e+02,1.8607371e+02,5.4074281e-01,-9.9791581e-01,3.6365378e+00,4.6946750e+00,-4.4291427e-01,-2.4935637e-01,0.0000000e+00,3.6149058e+01,3.1531339e+01,2.6300997e+01,2.8921951e+01,3.2126679e+01,2.6451494e+01,2.2284469e+01,2.0691485e+01,2.0123884e+01,2.5246131e+01,2.1872982e+01,0.0000000e+00,0.0,000000464,,,,
0.0000000e+00,5.7667166e-01,1.0000000e+01,-8.2398565e-01,5.7662440e-01,0.0000000e+00,8.4804733e+00,2.0008372e-01,1.5999144e+00,1.1242072e+02,-6.9446321e+00,1.3009664e+00,2.9958943e-01,2.9603223e-02,2.3615379e-01,1.2490587e+02,-3.3195128e+01,6.2966415e+01,1.2192844e+02,5.4075742e-01,-8.6103621e-01,3.6725642e+00,4.7045695e+00,-8.7351476e-01,-2.5296926e-01,0.0000000e+00,3.5356818e+01,3.0942901e+01,2.5953535e+01,2.8458722e+01,3.1530834e+01,2.6089653e+01,2.2061167e+01,2.0567016e+01,2.0025996e+01,2.4927348e+01,2.1687839e+01,0.0000000e+00,0.0,000000465,,,,
0.0000000e+00,2.6383897e-01,1.0000000e+01,-1.5942113e-01,2.6383472e-01,0.0000000e+00,8.4959325e+00,2.0041707e-01,1.5999532e+00,5.6256662e+01,-2.0162697e+00,3.5014611e-01,3.1504304e-01,2.9706596e-02,2.3655904e-01,6.9057143e+01,1.6459113e+02,2.3330567e+01,6.5764508e+01,5.4076338e-01,-2.0097968e+00,3.5413070e+00,4.9876654e+00,-1.1946517e-01,-5.6483523e-01,0.0000000e+00,3.9982937e+01,3.5062730e+01,2.8956565e+01,3.1969698e+01,3.5663459e+01,2.9212520e+01,2.4563379e+01,2.2992445e+01,2.2324975e+01,2.7776694e+01,2.4197029e+01,0.0000000e+00,0.0,000000466,,,,
0.0000000e+00,4.6378493e-01,1.0000000e+01,2.7629766e-01,4.6377397e-01,0.0000000e+00,8.4266413e+00,2.0028239e-01,1.5997831e+00,-8.1782705e+01,-6.8023056e+00,-5.2882510e+00,2.4577610e-01,2.9444518e-02,2.3474335e-01,-6.2446533e+01,-2.6390049e+01,-2.0551046e+02,-7.2274928e+01,5.4073668e-01,-1.5496140e+00,3.5522584e+00,4.8173065e+00,3.1410565e-01,-3.5664662e-01,0.0000000e+00,3.8798505e+01,3.4037007e+01,2.7822506e+01,3.0881003e+01,3.4634043e+01,2.8093715e+01,2.3376352e+01,2.1781898e+01,2.1129334e+01,2.6623085e+01,2.2993559e+01,0.0000000e+00,0.0,000000467,,,,
0.0000000e+00,8.8476592e-02,1.0000000e+01,1.9304932e-01,8.8476592e-02,0.0000000e+00,8.4071797e+00,1.9966353e-01,1.5999019e+00,-1.1699080e+02,-6.8971981e+00,-4.3375863e+00,2.2632106e-01,2.9285742e-02,2.3425788e-01,-9.8625852e+01,-2.9669884e+01,-1.6805764e+02,-1.0748322e+02,5.4072917e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000468,,,,
0.0000000e+00,1.3750196e+00,1.0000000e+01,-3.2328945e-01,5.4293696e-01,1.0000000e+00,8.4632398e+00,2.0023255e-01,1.5997415e+00,3.3152393e+01,-6.0841839e+00,-2.3448151e+00,2.8236237e-01,2.9565042e-02,2.3568290e-01,4.9324923e+01,1.6306163e+00,-8.5407100e+01,4.2660147e+01,5.4075074e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000469,,,,
0.0000000e+00,8.3872566e-02,1.0000000e+01,-3.0493465e-01,8.3872566e-02,0.0000000e+00,8.4623544e+00,2.0035361e-01,1.5999952e+00,5.0021290e+01,-4.4375250e+00,-4.8278360e-01,2.8147628e-01,2.9579819e-02,2.3569749e-01,6.4027270e+01,6.7764112e+01,-1.0289222e+01,5.9529119e+01,5.4075044e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000470,,,,
0.0000000e+00,2.7804028e-01,1.0000000e+01,3.8216549e-01,2.7803717e-01,0.0000000e+00,8.4673653e+00,1.9949220e-01,1.6001110e+00,5.6565484e+01,-5.0801718e+00,-3.0569264e-01,2.8648541e-01,2.9470080e-02,2.3584409e-01,7.0473362e+01,4.1884789e+01,-3.0256953e+00,6.6073023e+01,5.4075235e-01,-2.2540154e+00,3.4622944e+00,4.9252540e+00,4.5907018e-01,-5.2891930e-01,0.0000000e+00,4.2506913e+01,3.7653534e+01,3.0232981e+01,3.3502941e+01,3.8230182e+01,3.0450257e+01,2.4918758e+01,2.3407781e+01,2.2688657e+01,2.8737355e+01,2.4668816e+01,0.0000000e+00,0.0,000000471,,,,
0.0000000e+00,1.3465751e-01,1.0000000e+01,6.0602378e-03,1.3465631e-01,0.0000000e+00,8.4555648e+00,2.0016340e-01,1.6002064e+00,1.7810040e+02,-7.8187689e+00,-4.1486834e-02,2.7468827e-01,2.9528024e-02,2.3555318e-01,1.9207766e+02,-6.7178466e+01,1.0718756e+01,1.8760819e+02,5.4074782e-01,-2.7030379e+00,3.4837133e+00,5.1517346e+00,5.0347171e-02,-7.9626843e-01,0.0000000e+00,4.3053747e+01,3.8050916e+01,3.0971286e+01,3.4249924e+01,3.8649343e+01,3.1266226e+01,2.6094457e+01,2.4513838e+01,2.3833927e+01,2.9630130e+01,2.5784980e+01,0.0000000e+00,0.0,000000472,,,,
0.0000000e+00,2.3032199e-01,1.0000000e+01,3.9096768e-01,2.3031974e-01,0.0000000e+00,8.4608767e+00,2.0030318e-01,1.5998014e+00,-1.3060633e+02,-7.8776769e+00,-1.4516230e+00,2.7999985e-01,2.9567212e-02,2.3563069e-01,-1.1505287e+02,-7.0810888e+01,-5.3800221e+01,-1.2109854e+02,5.4074985e-01,-2.4665831e+00,3.4441675e+00,4.9712819e+00,4.6909826e-01,-5.9894935e-01,0.0000000e+00,4.3667374e+01,3.8752129e+01,3.1001832e+01,3.4276552e+01,3.9314337e+01,3.1168855e+01,2.5406111e+01,2.3889239e+01,2.3157244e+01,2.9397847e+01,2.5185289e+01,0.0000000e+00,0.0,000000473,,,,
0.0000000e+00,7.4782665e-01,1.0000000e+01,2.2124999e-02,7.4774232e-01,0.0000000e+00,8.4359106e+00,2.0018876e-01,1.5996009e+00,-1.5143775e+01,-1.3980890e+00,-2.3844309e+00,2.5504304e-01,2.9463129e-02,2.3495605e-01,4.2032866e-01,1.8964691e+02,-8.7933671e+01,-5.6360552e+00,5.4074025e-01,-5.9757548e-01,3.6784417e+00,4.5754282e+00,-2.9144624e-03,-1.3299397e-01,0.0000000e+00,3.4711316e+01,3.0241675e+01,2.5255190e+01,2.7758665e+01,3.0837477e+01,2.5388101e+01,2.1380073e+01,1.9903010e+01,1.9367214e+01,2.4237117e+01,2.1015254e+01,0.0000000e+00,0.0,000000474,,,,
0.0000000e+00,1.7493445e-01,1.0000000e+01,1.2165300e-01,1.7493255e-01,0.0000000e+00,8.4300448e+00,1.9981402e-01,1.6002195e+00,-4.5505111e+01,-6.7162928e+00,1.8065171e+00,2.4917703e-01,2.9387518e-02,2.3489548e-01,-3.3519604e+01,-2.2963065e+01,7.8770462e+01,-3.5997443e+01,5.4073799e-01,-2.5741219e+00,3.4777821e+00,5.0853440e+00,1.7341433e-01,-7.1994804e-01,0.0000000e+00,4.2993642e+01,3.8003835e+01,3.0806553e+01,3.4050218e+01,3.8594214e+01,3.1053854e+01,2.5750616e+01,2.4184627e+01,2.3493798e+01,2.9395703e+01,2.5462823e+01,0.0000000e+00,0.0,000000475,,,,
0.0000000e+00,2.7532330e-01,1.0000000e+01,-1.9214584e-01,2.7531866e-01,0.0000000e+00,8.4938818e+00,1.9997731e-01,1.6004845e+00,2.7482525e+01,-4.7086334e+00,-3.1219039e+00,3.1299128e-01,2.9634251e-02,2.3658478e-01,4.4284575e+01,5.6116187e+01,-1.1717233e+02,3.6990284e+01,5.4076260e-01,-1.9634102e+00,3.5463048e+00,4.9794567e+00,-1.5334487e-01,-5.5163763e-01,0.0000000e+00,3.9779342e+01,3.4858455e+01,2.8823094e+01,3.1809463e+01,3.5459008e+01,2.9072111e+01,2.4464047e+01,2.2891997e+01,2.2225705e+01,2.7654595e+01,2.4093223e+01,0.0000000e+00,0.0,000000476,,,,
0.0000000e+00,7.5498809e-01,1.0000000e+01,2.6252953e-01,7.5492067e-01,0.0000000e+00,8.4817687e+00,1.9992855e-01,1.5999373e+00,9.0322318e+00,-1.0016611e+01,1.9438250e+00,3.0088439e-01,2.9584783e-02,2.3619065e-01,2.1314743e+01,-1.5711730e+02,8.6140880e+01,1.8539903e+01,5.4075789e-01,-6.9971234e-01,3.6539371e+00,4.5850544e+00,2.6523421e-01,-1.3505316e-01,0.0000000e+00,3.5295867e+01,3.0683438e+01,2.5531447e+01,2.8115964e+01,3.1283888e+01,2.5675109e+01,2.1564901e+01,2.0015101e+01,1.9459561e+01,2.4494697e+01,2.1172718e+01,0.0000000e+00,0.0,000000477,,,,
0.0000000e+00,1.5009283e-01,1.0000000e+01,4.6575112e-01,1.5009182e-01,0.0000000e+00,8.4450700e+00,2.0016245e-01,1.6005379e+00,-2.4504378e+02,-1.1471267e+01,2.4824397e+00,2.6419573e-01,2.9491230e-02,2.3533075e-01,-2.3302533e+02,-2.1449880e+02,1.0078933e+02,-2.3553594e+02,5.4074377e-01,-2.8661045e+00,3.4004757e+00,5.0287226e+00,5.5367450e-01,-7.1132646e-01,0.0000000e+00,4.6026343e+01,4.1032410e+01,3.2576855e+01,3.5844417e+01,4.1553782e+01,3.2615627e+01,2.6313836e+01,2.4806831e+01,2.4036305e+01,3.0713843e+01,2.6168451e+01,0.0000000e+00,0.0,000000478,,,,
0.0000000e+00,1.2867720e-01,1.0000000e+01,1.5668658e-01,1.2867613e-01,0.0000000e+00,8.4757270e+00,1.9983117e-01,1.5997506e+00,1.7039302e+01,-6.5380423e+00,1.7851323e+00,2.9484552e-01,2.9549312e-02,2.3600691e-01,2.8996394e+01,-1.7037547e+01,7.9919143e+01,2.6546915e+01,5.4075557e-01,-2.8779103e+00,3.4513150e+00,5.1555115e+00,2.1035545e-01,-8.1890790e-01,0.0000000e+00,4.4616619e+01,3.9544468e+01,3.1832883e+01,3.5136052e+01,4.0126894e+01,3.2047393e+01,2.6438479e+01,2.4862776e+01,2.4160295e+01,3.0300960e+01,2.6187048e+01,0.0000000e+00,0.0,000000479,,,,
0.0000000e+00,1.2806143e+00,1.0000000e+01,4.5054890e-02,5.4178127e-01,1.0000000e+00,8.4425359e+00,2.0031016e-01,1.6003974e+00,1.4764061e+02,-5.5712140e+00,-1.7444360e+00,2.6166300e-01,2.9504138e-02,2.3524455e-01,1.6307463e+02,2.3155287e+01,-5.8196799e+01,1.5714847e+02,5.4074281e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000480,,,,
0.0000000e+00,1.4594006e+00,1.0000000e+01,-3.8105575e-01,5.4317795e-01,1.0000000e+00,8.4134489e+00,1.9978807e-01,1.5998251e+00,1.0727771e+02,-1.1143741e+01,-4.8373863e-01,2.3258828e-01,2.9325861e-02,2.3440862e-01,1.2218957e+02,-1.9847518e+02,-8.7379472e+00,1.1678532e+02,5.4073161e-01,,,,,,,,,,,,,,,,,,1.0000000e+00,0.0,000000481,,1.2297269e+00,4.7048959e-01,2.5236965e+00
0.0000000e+00,6.8663282e-01,1.0000000e+01,-3.8105575e-01,6.8654893e-01,0.0000000e+00,2.3258828e-01,2.9325861e-02,2.3440862e-01,,,,8.4134489e+00,1.9978807e-01,1.5998251e+00,,,,,5.4073161e-01,-5.9504127e-01,3.6972961e+00,4.6122837e+00,-4.3393284e-01,-1.6943566e-01,0.0000000e+00,3.4482005e+01,3.0135920e+01,2.5257250e+01,2.7703166e+01,3.0719192e+01,2.5385500e+01,2.1447528e+01,2.0022029e+01,1.9498833e+01,2.4250189e+01,2.1100207e+01,2.0000000e+00,000000481,000000482,,1.2297269e+00,4.7048959e-01,2.5236965e+00
0.0000000e+00,3.6863910e-01,1.0000000e+01,4.7216768e-02,3.6863193e-01,0.0000000e+00,8.4992429e+00,1.9964199e-01,1.6001890e+00,7.4861825e+01,-4.4885534e+00,-9.7046769e-01,3.1835178e-01,2.9603239e-02,2.3667955e-01,8.9377121e+01,6.5019995e+01,-2.9373837e+01,8.4369428e+01,5.4076463e-01,-1.7616608e+00,3.5436074e+00,4.8954578e+00,8.2226799e-02,-4.4536797e-01,0.0000000e+00,3.9377932e+01,3.4530992e+01,2.8355574e+01,3.1396562e+01,3.5130792e+01,2.8620072e+01,2.3927956e+01,2.2355831e+01,2.1693079e+01,2.7162487e+01,2.3560385e+01,0.0000000e+00,0.0,000000483,,,,
0.0000000e+00,8.5539279e-02,1.0000000e+01,2.8068174e-01,8.5539279e-02,0.0000000e+00,8.4332096e+00,2.0049653e-01,1.5999226e+00,8.9606890e+01,-3.7858603e+00,-1.0075680e+00,2.5234154e-01,2.9498973e-02,2.3493360e-01,1.0404695e+02,9.4569524e+01,-3.0171929e+01,9.9114761e+01,5.4073918e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000484,,,,
0.0000000e+00,9.9596905e-02,1.0000000e+01,6.2389299e-02,9.9596905e-02,0.0000000e+00,8.4384822e+00,1.9981068e-01,1.5997154e+00,-7.4621547e+01,-5.7358195e+00,-2.7459971e+00,2.5761354e-01,2.9416447e-02,2.3503935e-01,-5.8057755e+01,1.5905554e+01,-1.0395952e+02,-6.5113947e+01,5.4074121e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000485,,,,
0.0000000e+00,8.8028096e-02,1.0000000e+01,-2.0833274e-01,8.8028096e-02,0.0000000e+00,8.4204824e+00,2.0015557e-01,1.6000579e+00,-7.7010255e+01,-1.0580356e+01,1.7620885e+00,2.3961837e-01,2.9404363e-02,2.3462457e-01,-6.4426522e+01,-1.7700980e+02,7.6100504e+01,-6.7502488e+01,5.4073429e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000486,,,,
0.0000000e+00,1.3682990e-01,1.0000000e+01,-3.5975184e-01,1.3682846e-01,0.0000000e+00,8.4211915e+00,1.9972110e-01,1.5999507e+00,-1.1024184e+02,-7.9665601e+00,-1.9291973e+00,2.4032787e-01,2.9343009e-02,2.3462716e-01,-9.4205523e+01,-7.2803045e+01,-7.2059888e+01,-1.0073424e+02,5.4073459e-01,-2.5852488e+00,3.5184751e+00,5.1816450e+00,-3.2685298e-01,-8.0689742e-01,0.0000000e+00,4.1855368e+01,3.6784037e+01,3.0431095e+01,3.3527657e+01,3.7381742e+01,3.0707049e+01,2.5938872e+01,2.4334905e+01,2.3655894e+01,2.9221875e+01,2.5574815e+01,0.0000000e+00,0.0,000000487,,,,
0.0000000e+00,8.9814281e-01,1.0000000e+01,4.1710896e-01,8.9799428e-01,0.0000000e+00,8.4330107e+00,2.0009517e-01,1.5998897e+00,-3.0093068e+01,-8.8513757e+00,-1.7901159e+00,2.5214308e-01,2.9439227e-02,2.3492362e-01,-1.4097810e+01,-1.0834239e+02,-6.4538783e+01,-2.0585344e+01,5.4073912e-01,-3.0765393e-01,3.7058440e+00,4.4768947e+00,4.2627400e-01,-4.2837849e-02,0.0000000e+00,3.3791779e+01,2.9370318e+01,2.4500325e+01,2.6943970e+01,2.9968218e+01,2.4624700e+01,2.0723632e+01,1.9353210e+01,1.8822298e+01,2.3506073e+01,2.0399114e+01,0.0000000e+00,0.0,000000488,,,,
0.0000000e+00,5.7201289e-01,1.0000000e+01,-3.9161115e-01,5.7197732e-01,0.0000000e+00,8.4488085e+00,2.0003816e-01,1.6005552e+00,-2.0185175e+02,-8.0947139e+00,-2.4295651e-01,2.6793298e-01,2.9485964e-02,2.3542997e-01,-1.8749959e+02,-7.9305561e+01,-7.1683740e+00,-1.9234396e+02,5.4074520e-01,-1.0090943e+00,3.6342213e+00,4.6957438e+00,-4.2181660e-01,-2.5031259e-01,0.0000000e+00,3.6211371e+01,3.1579962e+01,2.6331954e+01,2.8961246e+01,3.2175674e+01,2.6483882e+01,2.2307936e+01,2.0710994e+01,2.0140831e+01,2.5274988e+01,2.1894943e+01,0.0000000e+00,0.0,000000489,,,,
0.0000000e+00,6.2719519e-01,1.0000000e+01,3.0031699e-01,6.2716613e-01,0.0000000e+00,8.4988809e+00,2.0050978e-01,1.5999834e+00,2.2162349e+02,-6.8108277e+00,-1.6643058e+00,3.1799032e-01,2.9730651e-02,2.3663971e-01,2.3714124e+02,-2.8015842e+01,-5.3524811e+01,2.3113138e+02,5.4076451e-01,-1.1012846e+00,3.5950032e+00,4.6711275e+00,3.1977109e-01,-2.1797147e-01,0.0000000e+00,3.7120311e+01,3.2339896e+01,2.6628445e+01,2.9484457e+01,3.2937956e+01,2.6847400e+01,2.2409131e+01,2.0756325e+01,2.0144890e+01,2.5511733e+01,2.1979675e+01,0.0000000e+00,0.0,000000490,,,,
0.0000000e+00,1.1077827e+00,1.0000000e+01,2.8546380e-01,5.4203737e-01,1.0000000e+00,8.4597941e+00,1.9967080e-01,1.5998127e+00,2.8430693e+01,-3.0994921e-01,-8.0623830e-01,2.7891791e-01,2.9470094e-02,2.3560438e-01,4.2199833e+01,2.3327224e+02,-2.3807534e+01,3.7938257e+01,5.4074943e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000491,,,,
0.0000000e+00,2.5388850e-01,1.0000000e+01,1.7512018e-01,2.5388519e-01,0.0000000e+00,8.4182405e+00,2.0040755e-01,1.6000818e+00,5.2320457e+01,-3.2708465e+00,2.9759156e-02,2.3737698e-01,2.9433541e-02,2.3457015e-01,6.5628522e+01,1.1525584e+02,1.0318462e+01,6.1828317e+01,5.4073346e-01,-2.2476391e+00,3.4941726e+00,4.9892112e+00,2.2959936e-01,-5.8948759e-01,0.0000000e+00,4.1681038e+01,3.6785333e+01,2.9855263e+01,3.3067022e+01,3.7379108e+01,3.0118658e+01,2.4969749e+01,2.3419279e+01,2.2736459e+01,2.8506117e+01,2.4665618e+01,0.0000000e+00,0.0,000000492,,,,
0.0000000e+00,1.5029888e+00,1.0000000e+01,1.3983307e-01,5.4163685e-01,1.0000000e+00,8.4102915e+00,2.0007349e-01,1.5997363e+00,-1.0777605e+02,-1.2141941e+01,-4.9052294e-01,2.2943222e-01,2.9356736e-02,2.3431401e-01,-9.2643708e+01,-2.3885523e+02,-1.4558347e+01,-9.8268357e+01,5.4073036e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000493,,,,
0.0000000e+00,8.1593581e-01,1.0000000e+01,-4.9694597e-01,8.1568710e-01,0.0000000e+00,8.4052015e+00,1.9978660e-01,1.6000133e+00,-9.0626564e+01,-5.9297132e+00,-4.5263531e+00,2.2434300e-01,2.9296896e-02,2.3422310e-01,-7.2210967e+01,9.0360044e+00,-1.7485439e+02,-8.1118933e+01,5.4072839e-01,-4.6842069e-02,3.7692163e+00,4.4259507e+00,-6.0850548e-01,-3.9176421e-02,0.0000000e+00,3.2630946e+01,2.8588768e+01,2.3978727e+01,2.6252129e+01,2.9112335e+01,2.4088838e+01,2.0381752e+01,1.9134604e+01,1.8644873e+01,2.3013380e+01,2.0091775e+01,0.0000000e+00,0.0,000000494,,,,
0.0000000e+00,5.7121394e-01,1.0000000e+01,5.6312380e-03,5.7118840e-01,0.0000000e+00,8.4779661e+00,2.0054283e-01,1.6000675e+00,7.8871427e+01,-5.9827257e+00,1.3229561e+00,2.9708230e-01,2.9662375e-02,2.3611164e-01,9.1212043e+01,5.4291862e+00,6.2967919e+01,8.8379333e+01,5.4075646e-01,-1.1625512e+00,3.5988825e+00,4.7072494e+00,1.3848572e-03,-2.5636351e-01,0.0000000e+00,3.7122506e+01,3.2320447e+01,2.6752466e+01,2.9536709e+01,3.2919472e+01,2.6944293e+01,2.2597569e+01,2.0964641e+01,2.0351916e+01,2.5654961e+01,2.2174344e+01,0.0000000e+00,0.0,000000495,,,,
0.0000000e+00,3.4110213e-01,1.0000000e+01,2.7316166e-01,3.4107999e-01,0.0000000e+00,8.4683403e+00,2.0010171e-01,1.6002752e+00,-1.6847846e+02,-3.3754128e+00,7.1063690e-01,2.8745922e-01,2.9563522e-02,2.3589356e-01,-1.5578530e+02,1.0950758e+02,3.1942324e+01,-1.5897068e+02,5.4075271e-01,-1.9194552e+00,3.5057136e+00,4.8682285e+00,3.4964493e-01,-4.4847758e-01,0.0000000e+00,4.0512065e+01,3.5727107e+01,2.8955347e+01,3.2165461e+01,3.6321410e+01,2.9238408e+01,2.4179570e+01,2.2640417e+01,2.1966023e+01,2.7647944e+01,2.3863110e+01,0.0000000e+00,0.0,000000496,,,,
0.0000000e+00,9.0867462e-02,1.0000000e+01,-3.9620798e-02,9.0867462e-02,0.0000000e+00,8.4692886e+00,1.9950683e-01,1.6001878e+00,-1.6606106e+02,-2.3781597e+00,3.8523802e+00,2.8840780e-01,2.9478936e-02,2.3590515e-01,-1.5676975e+02,1.4952820e+02,1.5810242e+02,-1.5655351e+02,5.4075313e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000497,,,,
