_l_key,_b_key,l_baseline,b_baseline,avg_tau_baseline,eventrate_source_baseline,eventrate_area_baseline,avg_t_baseline,avg_logt_baseline,frac_lowmass_baseline,l_kirkpatrick_min001,b_kirkpatrick_min001,avg_tau_kirkpatrick_min001,eventrate_source_kirkpatrick_min001,eventrate_area_kirkpatrick_min001,avg_t_kirkpatrick_min001,avg_logt_kirkpatrick_min001,frac_lowmass_kirkpatrick_min001
-4.332,-4.418,-4.332,-4.418,9.532624522999504e-07,8.515788210676513e-06,59.91437451061517,26.029029928281844,1.268115521052261,0.0618288139834046,-4.332,-4.418,1.0652653895182092e-06,9.171168942995514e-06,924.883429818662,27.008686936638703,1.280298156865082,0.0886398936609478
-4.409,-4.285,-4.409,-4.285,9.732500386572653e-07,8.730794865077053e-06,67.51200391711296,25.920357842112143,1.2572432064892909,0.0728297932469996,-4.409,-4.285,1.1092432062461998e-06,9.75150732646653e-06,1042.7670845069226,26.44998156464454,1.2756544761654764,0.0787015833039941
-4.488,-4.153,-4.488,-4.153,9.344633677639822e-07,8.719839106747592e-06,71.53875346807806,24.91862973803793,1.247224978437942,0.0634437264615672,-4.488,-4.153,1.179772695646756e-06,1.0118118959303476e-05,1157.0519355225945,27.11245893289906,1.2743452082402484,0.0839863839035072
-4.566,-4.02,-4.566,-4.02,1.0687357770969098e-06,9.519102566985488e-06,79.7683615436889,26.10626182855737,1.260160519574816,0.0594462309422124,-4.566,-4.02,1.121058644473849e-06,1.017080558392836e-05,1186.0124636033097,25.62968842821926,1.2632007432845176,0.090048298868582
-4.645,-3.888,-4.645,-3.888,1.14876910797336e-06,9.651656456990042e-06,79.04530712418621,27.67586737053637,1.267789903650456,0.0562227058771586,-4.645,-3.888,1.2064639924008264e-06,1.062630760568402e-05,1265.2431563152634,26.39990285198765,1.2728940596593747,0.0813789990210203
-4.723,-3.755,-4.723,-3.755,1.1038728030992505e-06,9.664842661557024e-06,85.34903030158772,26.557952675705195,1.2613635959893703,0.0637512488856809,-4.723,-3.755,1.3186931192240558e-06,1.115284565593742e-05,1390.5363979477795,27.49339651714292,1.289017204499057,0.074963058950258
-4.802,-3.623,-4.802,-3.623,1.1852265164264755e-06,1.0360018864600627e-05,72.93178843093027,26.601808362418847,1.28265046907427,0.0547462174443564,-4.802,-3.623,1.3712997238897273e-06,1.143408834693178e-05,1489.745197211647,27.886961211977948,1.2887455136240105,0.0871525193374703
-3.917,-4.535,-3.917,-4.535,9.572999327873196e-07,8.822293757812161e-06,71.423004727096,25.231139311496044,1.256551790210284,0.0581548435112004,-3.917,-4.535,1.2145325781395974e-06,9.739186448271066e-06,967.0567301769642,28.997251553264984,1.2964334058080749,0.0782924294260408
-3.994,-4.401,-3.994,-4.401,1.3669966352287283e-06,9.557527811367527e-06,65.68986935317571,33.25770086236361,1.3078707349482448,0.0535244295058264,-3.994,-4.401,1.1820720227747633e-06,9.636833082571365e-06,988.5587274824384,28.521998285397697,1.291571357860215,0.0794704212780183
-4.072,-4.268,-4.072,-4.268,9.67354675606655e-07,8.775900826785746e-06,61.81889927649901,25.63093067058736,1.248970464306005,0.061145997293596,-4.072,-4.268,1.0849083612240994e-06,1.0067506491655873e-05,1112.357475405322,25.05771616176936,1.2562656973383328,0.0814626997928663
-4.151,-4.134,-4.151,-4.134,9.709333740213186e-07,9.226659394626848e-06,80.5850160192801,24.4689474474809,1.2413235146541362,0.0696989412985118,-4.151,-4.134,1.095762754495658e-06,1.0206203350465785e-05,1211.493254059433,24.96448808702301,1.2538512983150027,0.085236283309075
-4.229,-4.001,-4.229,-4.001,1.1892250202245077e-06,1.0547596563827405e-05,97.46163462471088,26.21687209747786,1.2659919085022266,0.0579031632341295,-4.229,-4.001,1.4428361300692464e-06,1.165456472752716e-05,1434.1685437701822,28.78666132258249,1.2885776933948907,0.0863297823786354
-4.308,-3.868,-4.308,-3.868,1.117576925529901e-06,1.0053760577553466e-05,93.84903324992736,25.847541144765295,1.2497631577387118,0.0576212417087228,-4.308,-3.868,1.3511476564220953e-06,1.1382339680318206e-05,1444.9374303498382,27.602067770554243,1.284251045880143,0.0834098752894634
-4.387,-3.735,-4.387,-3.735,1.0705739081711608e-06,1.0226609075733598e-05,76.27594540500486,24.34194895440658,1.2424582924764191,0.0616298513764327,-4.387,-3.735,1.4127784868062908e-06,1.2050140888707085e-05,1565.2563204531286,27.26165992834426,1.2750833239526116,0.0849340453632805
-4.466,-3.602,-4.466,-3.602,1.0613788596501937e-06,1.0272493337373082e-05,90.09984365099888,24.025083873620385,1.2358899365720653,0.0664679986237554,-4.466,-3.602,1.4645356675377454e-06,1.2793346079591757e-05,1760.902912806426,26.618657743940307,1.2773717370026838,0.0809394588975724
-4.545,-3.469,-4.545,-3.469,1.1056236853529282e-06,1.072249314965738e-05,84.39761106614777,23.97628564389408,1.2379454185977676,0.0633684291926721,-4.545,-3.469,1.4227663355335477e-06,1.266946431832426e-05,1823.687861099463,26.112333001912237,1.2672678321910826,0.0805926093310963
-3.712,-4.246,-3.712,-4.246,1.1091978436101244e-06,1.0139664752654151e-05,81.30486790056212,25.436407153520733,1.2481516791759306,0.057408754957026,-3.712,-4.246,1.1059191392920245e-06,1.0643470656682098e-05,1236.312460589054,24.16075239015136,1.2406686803941196,0.0953696081018892
-3.79,-4.112,-3.79,-4.112,1.0455020230563275e-06,9.968248459282076e-06,69.54591948336332,24.38801035926406,1.2350900958806708,0.0729734631993694,-3.79,-4.112,1.2777055776523198e-06,1.1034634635734228e-05,1366.5132613648805,26.92422308261873,1.2715274661760765,0.0810226873453073
-3.869,-3.978,-3.869,-3.978,1.0361787453548196e-06,9.84610210834497e-06,65.42317585070516,24.470378777609163,1.2225355985272055,0.06263126914734,-3.869,-3.978,1.3362663382301491e-06,1.2012245275380304e-05,1563.0794703536665,25.866590306321083,1.2566986672250668,0.0896614715339227
-3.948,-3.844,-3.948,-3.844,1.1619715569619114e-06,1.0760409992412084e-05,80.45283285024385,25.109439934041088,1.2404598788133785,0.0568923607735892,-3.948,-3.844,1.414591833983331e-06,1.226768586130638e-05,1638.618026887573,26.812594970392297,1.264610619792431,0.0783027299224532
-4.027,-3.711,-4.027,-3.711,1.1597051537730525e-06,1.127500095853414e-05,73.86706235450872,23.91670502890293,1.2354614962021684,0.0598336336760457,-4.027,-3.711,1.3184275716427664e-06,1.2657106075076216e-05,1823.3165832265768,24.22100751504141,1.2382587432565002,0.0876629588672018
-4.106,-3.577,-4.106,-3.577,1.203330488124193e-06,1.1425657343747778e-05,74.59896834099695,24.48917036457135,1.2392234571155598,0.0564810800037869,-4.106,-3.577,1.5272133708235769e-06,1.3762584202340708e-05,2016.56302194182,25.802992500182715,1.2601856033972816,0.0774463162347543
-4.185,-3.444,-4.185,-3.444,1.523102219473918e-06,1.2462733013667572e-05,71.08192809297176,28.417515610050454,1.2801944535362046,0.0638255434737337,-4.185,-3.444,1.666171056876923e-06,1.4474646750964116e-05,2287.3123107567467,26.76590670872873,1.2612003004968464,0.0763094203678724
1.971,-2.41,1.971,-2.41,2.032911450720071e-06,2.3450702642433566e-05,343.440999896394,20.157327404604807,1.138032307343227,0.062135229285297,1.971,-2.41,2.7587431280213902e-06,2.875378532552705e-05,8267.139305170303,22.3093329952749,1.1722093055536114,0.0787233216574327
1.894,-2.276,1.894,-2.276,2.3146198120260006e-06,2.7020141807479003e-05,495.2868176061512,19.918764169866517,1.1346230137791211,0.0626865011762433,1.894,-2.276,2.9739274414055004e-06,3.194633523876101e-05,9482.84818122532,21.646100531440503,1.1639247741569678,0.085616298276543
1.818,-2.143,1.818,-2.143,2.1821183309295166e-06,2.672100471808404e-05,367.9688035270914,18.988727470735203,1.1180014498835211,0.0697546269887255,1.818,-2.143,2.8947079596665296e-06,3.3521709573608136e-05,11058.682676100549,20.07931735288221,1.1367236477471436,0.0841582769819401
1.741,-2.01,1.741,-2.01,4.881362648774368e-06,3.350303454762522e-05,603.9544967521281,33.878742042393576,1.2241177294775991,0.0538672401241182,1.741,-2.01,3.535425366872716e-06,3.762420588444671e-05,13317.478815534358,21.849659781005474,1.1660300584492496,0.07373965111648
1.664,-1.877,1.664,-1.877,2.88901370973068e-06,3.094534942086944e-05,456.7193301187355,21.70823725463598,1.1446719839868211,0.061603966467998,1.664,-1.877,3.4283992646098103e-06,3.769653891718913e-05,14608.242824634615,21.147559876247463,1.1494536064629552,0.0899197707915523
1.587,-1.744,1.587,-1.744,2.2405649548513028e-06,2.648864656496641e-05,171.54117244281758,19.668358593534,1.1120267633353345,0.0732618295768996,1.587,-1.744,3.5921683910901856e-06,4.104100340518594e-05,16456.131278245903,20.352092337162325,1.1328979654847156,0.0878473840306653
1.51,-1.612,1.51,-1.612,2.7120105230441526e-06,3.153379670995107e-05,442.83131292973695,19.99794890390222,1.114111168596445,0.0634083070897387,1.51,-1.612,4.293502556064102e-06,4.640671528887191e-05,19782.886752205628,21.51301319656848,1.1495920335509906,0.0728375052037669
2.323,-2.378,2.323,-2.378,2.2856746416612725e-06,2.4446327289241728e-05,353.64771218987335,21.740580485105664,1.1701905970647144,0.0653686349276655,2.323,-2.378,2.4949563591177626e-06,2.73766953948696e-05,7662.457994817496,21.19104029189036,1.1512313642640184,0.0833759484605581
2.246,-2.244,2.246,-2.244,2.151846354991815e-06,2.409551068204344e-05,346.449190102989,20.765647197800995,1.1360788906485404,0.0652539832506985,2.246,-2.244,2.745071177986577e-06,2.9750195039278004e-05,8575.545730902373,21.45527770803696,1.1678325421879348,0.0855988988409674
2.17,-2.11,2.17,-2.11,2.1132820062668725e-06,2.3340135472109005e-05,193.44936247161343,21.053506091841765,1.148287002066768,0.0659248492182733,2.17,-2.11,2.8170420422114225e-06,2.987115962084083e-05,9361.927243820845,21.92863473387664,1.1547188686214656,0.0769563967305776
2.093,-1.977,2.093,-1.977,1.845398304004896e-06,2.343857485882149e-05,196.7538954380457,18.30750928536059,1.1069505523666705,0.063806938279669,2.093,-1.977,3.2568742996938387e-06,3.389132640401108e-05,11778.363866953889,22.34512448999436,1.156899784992414,0.082373451443853
2.016,-1.843,2.016,-1.843,2.302723225090678e-06,2.8312768377404495e-05,394.47737514709024,18.911664414486417,1.116627810471963,0.0563056742348389,2.016,-1.843,3.4143431983972397e-06,3.6575184616794753e-05,13282.734291763863,21.706559520442315,1.1576117051228338,0.0840598537255701
1.939,-1.71,1.939,-1.71,2.4892885554337424e-06,2.9532074720076356e-05,401.1671592068888,19.59979962460131,1.127726237102189,0.0615356020058713,1.939,-1.71,3.4863978239281813e-06,3.89894387844578e-05,14968.969822152872,20.79219336633272,1.146868232803537,0.0782306983060525
1.861,-1.577,1.861,-1.577,2.2143596713737e-06,2.682120977889004e-05,216.54159339866607,19.197299833102303,1.1064509011893078,0.0614964588649466,1.861,-1.577,3.775726652340493e-06,4.095283331802368e-05,16668.038973295435,21.43813193702628,1.1516571481370923,0.0898089616283222
1.784,-1.444,1.784,-1.444,2.3142063107994064e-06,2.543292622578715e-05,161.22062820423298,21.15807194955968,1.137088251727281,0.0665004761250207,1.784,-1.444,4.486519491186139e-06,4.705884210239672e-05,20447.873794365933,22.16862052752815,1.1620761368035808,0.0785096506698132
1.706,-1.311,1.706,-1.311,2.334252049438781e-06,2.567463510458536e-05,162.79590341275122,21.140429984431805,1.133090579043344,0.0680661438347147,1.706,-1.311,4.191512639705828e-06,4.649074962135498e-05,22035.75671895402,20.964020652063496,1.1433615309774412,0.0746527612508523
2.583,-2.229,2.583,-2.229,1.79940552041859e-06,2.124187762958732e-05,241.27782691184703,19.697290656384705,1.1294175969115607,0.0696436138005122,2.583,-2.229,2.923973811472085e-06,2.7968041919923588e-05,7721.3495041858,24.3098211794761,1.1918215671979844,0.081423274232413
2.506,-2.095,2.506,-2.095,2.2539703738153496e-06,2.3774501868070075e-05,323.81114554552005,22.0448488147106,1.1585012280623854,0.0621770347620916,2.506,-2.095,2.860470840820049e-06,3.039672367917728e-05,9152.604643730176,21.881701888949475,1.168041076661548,0.0845084788270396
2.429,-1.961,2.429,-1.961,2.191818154656551e-06,2.3181319775241423e-05,214.34177985238685,21.985518356868354,1.163813015271732,0.0656797699402673,2.429,-1.961,3.4450837849640496e-06,3.410705601919721e-05,10653.001469953924,23.486910970190333,1.1906484513216742,0.080756348079679
2.352,-1.827,2.352,-1.827,1.999204277517502e-06,2.310130072943628e-05,166.71812500531686,20.122923964018877,1.1375024980293174,0.064016464523683,2.352,-1.827,3.2554793051861526e-06,3.444799884260178e-05,12250.569588400256,21.97461569453677,1.163057935663952,0.0773735282612909
2.275,-1.694,2.275,-1.694,1.8934609476853785e-06,2.202453964696736e-05,121.76685218027426,19.99032524697352,1.1307450697173151,0.0611143557627706,2.275,-1.694,3.7874631135509632e-06,3.762346057251605e-05,13791.924568982771,23.407768862108025,1.1830788326464112,0.0754167917392891
2.198,-1.56,2.198,-1.56,2.070052141685675e-06,2.4326333126892923e-05,206.47962920836133,19.786773514058844,1.1192766619467105,0.0773161615123696,2.198,-1.56,3.859921426521824e-06,4.080468223791774e-05,15846.877969024514,21.995751855353497,1.170026024075065,0.078930073897737
2.12,-1.426,2.12,-1.426,2.3042973403318715e-06,2.505484136643165e-05,163.895769006384,21.385391673173142,1.1564026512069054,0.0689003344296418,2.12,-1.426,4.3811151297487056e-06,4.333743167300212e-05,17625.29138623358,23.506709681850232,1.185675950927081,0.0755419537784915
2.042,-1.293,2.042,-1.293,1.981898690257227e-06,2.1480652113479665e-05,87.06783681512789,21.45380538267208,1.1488885230645358,0.063782441723058,2.042,-1.293,4.749618497709299e-06,4.669644336901983e-05,20229.74604988438,23.65076925949945,1.184829335205803,0.082809209750195
1.964,-1.16,1.964,-1.16,1.771080083557792e-06,1.900854977704154e-05,26.53396236227947,21.665043354104643,1.166061921677093,0.0668921167223864,1.964,-1.16,5.193404127666756e-06,5.168119264064466e-05,23822.7180633146,23.366299504493657,1.1890562829640876,0.0786627491988821
2.789,-1.942,2.789,-1.942,2.0690442594139795e-06,2.272130084087262e-05,289.6054391161784,21.17419637100698,1.1646234436510543,0.0600055870753479,2.789,-1.942,2.915782693143169e-06,3.0633458358351704e-05,9166.882966040394,22.1324490054918,1.1712644007792266,0.091177501880801
2.712,-1.808,2.712,-1.808,2.27089492478172e-06,2.448508092476568e-05,311.87657251844627,21.5658134214921,1.164057330974836,0.0620264933127075,2.712,-1.808,3.323253883817832e-06,3.318931754132654e-05,10659.30662097653,23.282818158240925,1.187253434739036,0.0859076404503634
2.634,-1.673,2.634,-1.673,2.2754358020921584e-06,2.474717325411843e-05,300.18061158290743,21.38008048780874,1.1557618896216677,0.0674790799312595,2.634,-1.673,3.3050382353196715e-06,3.446021816098057e-05,11507.942838510447,22.301229814625703,1.1698021944907844,0.0904237489583843
2.557,-1.539,2.557,-1.539,1.914772837229208e-06,1.989295377513677e-05,89.16558004174779,22.381455817555658,1.1745422933018297,0.0700417384814901,2.557,-1.539,3.88745747049333e-06,3.768700581646776e-05,13513.16866869504,23.98525630578904,1.1959957098068403,0.0761268663499034
2.479,-1.405,2.479,-1.405,1.8903583533855264e-06,1.8323348247361023e-05,30.337469723533093,23.98886235913524,1.2067995734662798,0.0568420206201333,2.479,-1.405,4.3060459467180726e-06,3.955609598366249e-05,15351.026138462565,25.31253173742442,1.207569536264988,0.0814558164586194
0.908,-3.024,0.908,-3.024,1.972644294352797e-06,2.1493286536342988e-05,321.14677551971687,21.34107537769461,1.1622667902430184,0.0722846786267882,0.908,-3.024,2.174694949143095e-06,2.359034806775753e-05,5451.573602446473,21.435535850220703,1.1636014732850652,0.0789697054827289
0.832,-2.891,0.832,-2.891,1.969457731352433e-06,2.195960845380884e-05,308.76341509203013,20.854146480031996,1.150310215384703,0.0671629795884614,0.832,-2.891,2.327197166585114e-06,2.5006367099101257e-05,6412.666871918573,21.63978415580454,1.1704328760987286,0.0798637303945141
0.755,-2.757,0.755,-2.757,1.982345836910194e-06,2.2842870695495784e-05,413.3395372246478,20.178974395198185,1.1463800142479763,0.0636308505584755,0.755,-2.757,2.558801569635773e-06,2.6674593918298804e-05,7191.3610159467535,22.30535498725381,1.168649432319606,0.0789178770297741
0.679,-2.624,0.679,-2.624,2.073204704188302e-06,2.4258678136782253e-05,386.82163689602106,19.872174900027236,1.1221263667840329,0.0698860255963651,0.679,-2.624,2.596761902848608e-06,2.7798585197855808e-05,8079.197975630195,21.72099848920405,1.155999362609081,0.0829420684641331
0.602,-2.491,0.602,-2.491,2.297824152483948e-06,2.5432758523322013e-05,377.0819518005496,21.008433474841592,1.1367931298999332,0.0619204292823966,0.602,-2.491,2.816566927174449e-06,3.002435403754969e-05,9118.588337421525,21.81306786094456,1.1602170088037385,0.0848444908119936
0.525,-2.358,0.525,-2.358,2.6082360114628795e-06,2.843416835658786e-05,469.9331234322656,21.32930497038384,1.1471491783904924,0.0700667201644268,0.525,-2.358,2.933903212161526e-06,3.303476747458045e-05,10943.864122368606,20.651180182394487,1.1414636951380723,0.0795966586188142
0.447,-2.226,0.447,-2.226,2.494600942201315e-06,2.847774338299043e-05,548.6084283119892,20.36881939414113,1.1210238983057694,0.069096981480984,0.447,-2.226,3.059592846286629e-06,3.4204585862746154e-05,12050.887204623148,20.79934448466642,1.145257047623445,0.0800699825726395
1.26,-2.992,1.26,-2.992,1.7910258172783285e-06,2.0322016363948184e-05,278.109501642671,20.49299324979406,1.1472087324732263,0.0700606458428287,1.26,-2.992,2.183790393033579e-06,2.364472788284584e-05,5650.498141252193,21.475682685561388,1.170235196687022,0.0864105294967703
1.184,-2.858,1.184,-2.858,1.855909643364044e-06,2.124251677656824e-05,283.2093324607815,20.315204855232523,1.1466597919801491,0.0680252829742037,1.184,-2.858,2.069228870141432e-06,2.3547687179451844e-05,5870.041732368732,20.432928670263276,1.1450078002347206,0.0844279257309704
1.107,-2.725,1.107,-2.725,1.9410100283699904e-06,2.239219499891256e-05,383.7489466158192,20.15586585626462,1.1423558264649492,0.062336876421127,1.107,-2.725,2.3710412219826524e-06,2.633762418980857e-05,6962.065247181318,20.933066621997902,1.153012405170678,0.0817622045514241
1.031,-2.591,1.031,-2.591,2.3229158536796504e-06,2.564913316653455e-05,414.95769852971057,21.058679416687703,1.1446598900356806,0.0614634269522057,1.031,-2.591,2.609307267922028e-06,2.8948552534792244e-05,8198.903122139307,20.958911228262995,1.147451571791999,0.088594509288267
0.954,-2.458,0.954,-2.458,1.9472228925500384e-06,2.3844571721051022e-05,250.7964996030208,18.988754861108813,1.1042230236272064,0.0775710229437347,0.954,-2.458,2.5707349995281714e-06,3.062071015329679e-05,9663.306263674966,19.52146467927037,1.1272692618373046,0.0849120824384294
0.877,-2.324,0.877,-2.324,2.362239336819548e-06,2.724784159317288e-05,430.3912291616869,20.15868223292359,1.1286004476428455,0.0682762543713731,0.877,-2.324,3.19414357078844e-06,3.381211252683901e-05,11208.435091769838,21.96607564740321,1.1625323565944596,0.0783746769914281
0.799,-2.191,0.799,-2.191,2.448017667023918e-06,2.763892617056267e-05,395.9797199880456,20.59509167704717,1.1247551431623373,0.0625681680039001,0.799,-2.191,3.5176465751257057e-06,3.7601810799065536e-05,13277.45796401138,21.75273106697951,1.1598674173957977,0.0679787935101208
0.722,-2.058,0.722,-2.058,2.460031516263339e-06,3.00916451456557e-05,521.5382194119911,19.0092545731848,1.106335739011523,0.0668016913083816,0.722,-2.058,3.306592288850457e-06,3.7941359336213225e-05,14322.611993025945,20.26460345640414,1.1373765421142572,0.0687052138993529
0.644,-1.925,0.644,-1.925,2.7356408071640525e-06,3.2349663478509795e-05,611.2516569747886,19.66344708272732,1.1115093626133157,0.0626168042546563,0.644,-1.925,3.6471431033289223e-06,4.037110988327313e-05,16605.47538595008,21.006440218517938,1.141331922453272,0.0761212401953061
1.521,-2.844,1.521,-2.844,1.9310173089058995e-06,2.0774174147371963e-05,391.3434411890381,21.613880514857925,1.1562738968748187,0.0618203590541631,1.521,-2.844,2.2659428772741094e-06,2.452632651306965e-05,6045.221323643927,21.482597887812503,1.1710288920030183,0.0755763176028276
1.444,-2.71,1.444,-2.71,1.972599455631273e-06,2.2510008726112917e-05,432.599319842396,20.37668787813458,1.134618320788868,0.0642134968518265,1.444,-2.71,2.354587598584498e-06,2.60869280339338e-05,6831.142584363441,20.98757493481651,1.1576279242997218,0.0796840621113443
1.367,-2.576,1.367,-2.576,2.032097274429194e-06,2.4173133669485495e-05,496.4727213040894,19.54707986342873,1.1268827218314343,0.0650892522779749,1.367,-2.576,2.5350211178359357e-06,2.805069776279631e-05,8000.051654026059,21.01397737323322,1.154654227856867,0.080426212307189
